"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"177",1,-66.103557071616,-85.1332320270662,0.582827064773813,0.747329354691974,0,NA,"OU1_8_OU1","OU1_8","OU1","OU1",4,"oursim",256,140.207114143232,140.366476693033,10.5612444605943,10.625368915157,0.00492050758313003,0.00478138411960993,"OU1",0.554941008472582,0.61906546303527
"178",1,-64.276289628017,-65.4791869636185,0.439326628326939,1e-10,0,NA,"OU1_9_BM1","OU1_9","BM1","BM1",3,"oursim",256,134.552579256034,134.647817351272,0,0,0.998923199441542,0.999002700424376,"OU1",0.118731270046567,0.0546068154838792
"179",1,-68.7753204237056,-97.0472186195526,0.598177097265389,0.698354683793997,0,NA,"OU1_9_OUM","OU1_9","OUM","OUM",6,"oursim",256,149.550640847411,149.887990245001,14.9980615913772,15.2401728937295,0.000553024542700439,0.000490010252271969,"OU1",0.0429055534369525,0.0429055534369525
"180",1,-70.8296586631635,-99.4699986811937,0.611170339472376,0.667381154440331,0,NA,"OU1_9_OU1","OU1_9","OU1","OU1",4,"oursim",256,149.659317326327,149.818679876128,15.1067380702931,15.1708625248557,0.000523776015757302,0.000507289323351767,"OU1",0.0693103688737153,0.149260813523114
"181",1,-75.6779564769401,-136.913351413545,0.676606328497022,0.748480458244606,0,NA,"OUM_0_OUM","OUM_0","OUM","OUM",6,"oursim",256,163.35591295388,163.693262351471,0,0,0.890921569591585,0.878588912156673,"OUM",2.15061049818567,2.15061049818567
"182",1,-80.77818770627,-115.435902217978,0.568548129820867,1e-10,0,NA,"OUM_0_BM1","OUM_0","BM1","BM1",3,"oursim",256,167.55637541254,167.651613507778,4.20046245865976,3.95835115630749,0.1090738492765,0.12140614964651,"OUM",0.0324763190331225,0.0297532918004322
"183",1,-89.8560220437321,-153.375180202505,0.79822435180855,0.576336425197802,0,NA,"OUM_0_OU1","OUM_0","OU1","OU1",4,"oursim",256,187.712044087464,187.871406637265,24.3561311335839,24.1781442857943,4.58113191514859e-06,4.93819681643011e-06,"OUM",0.685705902835508,0.507719055045925
"184",1,-49.9330863922269,-79.2357744661288,0.472980883946444,0.881907095217868,0,NA,"OUM_1_OUM","OUM_1","OUM","OUM",6,"oursim",256,111.866172784454,112.203522182044,0,0,0.975766177238591,0.972732911994375,"OUM",1.63423131656354,1.81221816435311
"185",1,-56.6289117927989,-60.1376630228901,0.389846654038013,1e-10,0,NA,"OUM_1_BM1","OUM_1","BM1","BM1",3,"oursim",256,119.257823585598,119.353061680836,7.39165080114395,7.1495394987917,0.0242253010425726,0.0272578020970364,"OUM",0.849715957300234,0.607604654947977
"186",1,-63.5814465945872,-94.8504547324667,0.541408110297274,0.643406547250857,0,NA,"OUM_1_OU1","OUM_1","OU1","OU1",4,"oursim",256,135.162893189174,135.322255738975,23.2967204047206,23.1187335569311,8.52171883619303e-06,9.285908588426e-06,"OUM",0.351963435692795,0.0350041029166448
